date,id,link,local,text,title
 07/02/18 às 11h50,ID: 20961885,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/total-falta-de-respeito-com-o-cidadao_Hc0g18OhlHYkijTV/, São Lourenço da Serra - SP,Venho através desta reclamação pedir punição para a empresa de ônibus miracatiba pois venho sofrendo danos morais a muito tempo pela falta de compromisso com os horários e com a falta de ônibus na linha juquitiba hoje foi mais um dia que permaneci uma hora a espera do ônibus para ir a faculdade e nem sinal do mesmo fazendo com que eu perdesse a aula e me prejudicando literalmente.,Total falta de respeito com o cidadão!
 06/02/18 às 21h34,ID: 32874335,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/problemas-com-a-validacao-do-cartao_6Q3l3WO4RPrCvTZY/, São Paulo - SP,"Dia 01 de fevereiro deveriam ser carregadas as cotas do bilhete passe livre, que consta no site como REVALIDADO, pois já foi pago o boleto e o procedimento a ser feito é validar no ônibus. Porém, quando encosto o cartão no validador ele mostra ""saldo insuficiente"" e quando vou recarregar consta ""aplicação expirada"". Não consigo usar o cartão desde então, e não obtenho nenhuma resposta de como devo proceder. Espero que por esse canal, meu problema seja resolvido!",Problemas com a validação do cartão
 06/02/18 às 13h05,ID: 32854949,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/transtornos_YJgXhpsekXLYv2IE/, São Paulo - SP,"Estou no processo de solicitação do passe livre para minha sobrinha que mora comigo desde o dia 16/01/2018. Sempre enviei todos os documentos solicitados por essa empresa, hoje eles me mandam indeferido porque o comprovante deendereço precisa da data de postagem. Porém é bem nitido a data de postagem no documento logo das tarjas de barras. Detalhe, as aulas ja começaram e cadê o raio do benefico? A cada 2 dias uma situação diferente. Quero o formulario de meia passagem, chega de palhaçada para se ter um beneficio gratuito.",Transtornos
 06/02/18 às 12h20,ID: 32853065,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/proplemas-com-o-cartao-bom-escolar_tdSl_UHnPbKGXZwo/, Cotia - SP,"Estou tendo problemas com a solicitação do cartão bom escolar, quando chego na parte de confirmar minhas informações, ele pede para eu fornecer o número, mas eu ainda não recebi ele.Entretanto, quando eu tinha 12 anos, minha mãe fez para mim um cartão estudantil que eu nunca usei e nem recarreguei, e ele também não está com o número do meu RG ou CPF, e quando coloco o número do mesmo, sou impossibilitada, porque ele está constando erro e invalidade.Eu liguei na EMTU e eles me informaram que eu tenho que revalidar o cartão e atualizar os dados e que me mandariam um e-mail para isso, mas até agora não recebi esse e-mail para atualizar meus dados e preciso utilizar o cartão com urgência, pois é de extrema importância. O número do cartão é: 31.06.00080259-2O RG que consta nele é: 1010899648.Aguardo o retorno e o recebimento do e-mail para mandar meus dados e atualizar o cartão o mais rápido possível.",Proplemas com o cartão Bom Escolar
 06/02/18 às 11h06,ID: 32849179,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/ta-facil-ficar-cobrando-taxa-de-revalidacao-e-so-recusando-documentacao-apo_KZiCVjq7ebRP5Y4w/, Carapicuíba - SP,"Qual é o problema de vocês para concederem o beneficio???!! enviei a porcaria dos documentos solicitados...declaração de professor da escola, holerite, comprovante de residência (convênio médico) e recusaram o comprovante de residência e holerite....o ano passado foi a mesma coisa...paguei a taxa e ai vocês ficaram com essa frescura de recusar documento...eu sou autônoma...free lancer e dou aula todos os dias!!!! segunda a sexta em itapevi...estou gastando mais com condução do que tudo...agora novamente paguei a taxa e vocês começam com a palhaçada de não aceitar documentos e só ficam me pedindo mais!! não me ressaciaram o ano passado já...por que deveria ser automático...já que não aceitaram deveriam me devolver o valor, ai quando expirou o prazo de solicitar estorno do valor pago vcs me enviaram mensagem dizendo que o prazo expirou....de sacanagem né??!! por que não enviam dizendo que seu prazo está vencendo??!!! enviar depois que venceu não me ajuda...agora de novo nessa palhaçada. Por que não fazem atendimento então nos postos físicos??...assim levo tudo quanto é documento e somente após a verificação dos mesmo e aceitação pago a taxa de revalidação...porque tenho que toda hora ficar pagando pra me scaniarem documentos, pra vocês  me pedirem mais, sendo que enviei oque solicitaram de inicio....pra que vocês querem a parte de trás da minha conta de telefone, água ou luz?... oque vocês querem não é ver o endereço no meu nome?..então, enviei o comprovante do meu convenio no meu nome e vocês recusaram...",tá fácil ficar cobrando taxa de revalidação e só recusando documentação após pagamento
 06/02/18 às 10h09,ID: 32846321,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/descaso-com-o-estudante_az1_eswdEjzDH1A_/, Santo André - SP,"Solicitei a revalidação do cartão bom estudante como de costume, enviei a documentação solicitada e paguei o boleto. Depois de alguns dias, recebo a mensagem falando que o benefício foi aprovado. Quando olho o relatório de entrega, consta apenas uma linha que eu NÃO utilizo, pois demora mais de 1 hora para passar, e ainda não me levaria até o meu destino final. Eu não solicitei essa linha, não paguei meu boleto por essa linha. Nenhum telefone de atendimento está funcionando, envio email e ninguém responde. Para fazer a alteração de linha (conforme orientação no site) pedem que EU pague novamente (por um erro que não cometi) e ainda corro o risco de colocarem uma linha desnecessária novamente e esse ciclo errôneo continuar. Não vou aceitar uma linha de condução que me impossibilita de chegar a tempo na faculdade. Coloquei linhas rápidas que passam perto da minha casa e me levam a terminais próximos aos de metrô/trem.",Descaso com o estudante
 06/02/18 às 09h19,ID: 32844325,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/mudanca-de-numero-da-linha-no-passe-meia-tarifa_eCiLI0yam3W8UdQL/, Barueri - SP,"Gostaria de saber como eu realizo a mudança de onibus, pois acabei tendo que ir do serviço para faculdade e o onibus que solicitei nao passa por aqui.",mudança de numero da linha no passe meia tarifa
 06/02/18 às 08h02,ID: 32842493,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/ponto-de-onibus-mal-estruturado_GN_hwS1e-erLaMJq/, São Paulo - SP,"Sera que o Engenheiros da EMTU, nunca visitaram o ponto central de Carapicuiba no periodo da manha? Todos os dias se forma uma fila imensa de Onibus e nos passageiros perdemos em -edia 20 minutos dentro do onibus ate a chegada no ponto.O pior e ver que o problema e simoles de ser resolvido, dividir o ponto em 2, Onibus que seguem pra Alphaville em 1 ponto, Onibus que segue para jandira/itapevi/cotia pela Av em outro ponto.Dificil entender pq nao tentam resolver esaa situacao",Ponto de onibus mal estruturado
 05/02/18 às 21h47,ID: 32836999,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/horarios-horriveis_cdwAlqgazSHV7IbF/, Araçoiaba da Serra - SP,"ÔNIBUS VELHOS  , SUPERLOTAÇÃO , HORÁRIOS DE ÔNIBUS A CADA 1 HORA .. FALTA DE RESPEITO TOTAL COM O TRABALHADOR QUE PAGA R$5,60 DE PASSAGEM NUM SUBURBANO DE PÉSSIMA QUALIDADE , LINHA 6320/6321 QUE FAZ VIAGENS DE SOROCABA A ARAÇOIABA DA SERRA , ÔNIBUS TOTALMENTE PRECÁRIOS SEM ESTRUTURA NENHUMA  , SEM CINTOS SENDO QUE PEGA RODOVIA , FUNCIONÁRIOS MAL EDUCADOS .",HORÁRIOS HORRÍVEIS
 05/02/18 às 20h33,ID: 32834765,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/motorista-nao-qualificado_o7KB67YPqoZZay73/, São Paulo - SP,"minha filha usa o transporte ligado no mes de novembro a motorista disse que encerraria o contrato dia 31/11 e as aulas iam ate dia 14/12 achei estranho l iguei na emtu e nao era verdade teriam que levar a criança ate o fim das aulas, dai para ca a perseguiçao nao para com a criança, a motorista foi reclamar da mae da criança na escola, e destrata a criança, ja comuniquei a emtu nada foi feito, minha filha tem direito ao transporte ela esta sendo [editado pelo Reclame Aqui] vou faser um bo contra emtu e contra os condutores do transporte. o transporte é um direito dela se nao quer transportar que arrumem outra perua.como nao tomam providencia vou eu recorrer a justiça",motorista nao qualificado
 05/02/18 às 16h08,ID: 32824769,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/recarga-pendente-impossibilidade-de-credito_KnO0NFpWHvW3IdrF/, Guarulhos - SP,"Olá, tenho duas recargas pendentes no meu BOM VALE TRANSPORTE, porém sempre que passo no validador ele não carrega, diz que não há recargas disponiveis. Ocorre que no extrato de consulta (bom atendimento online) as recargas aparecem como pendentes.Ja tentei recarregar e disponibilizar estes valores em diversos validadores, inclusive nos onibus, porém não acontece. Meu cartão está em bom estado, não há defeitos ou qualquer tipo de dano, e até mês passado estava carregando normalmente. Estou tentando atendimento, mas sempre ""os operadores estao ocupados"" e o problema nao e resolvido. Solicito retorno.Numero do CPF: 407.089.638-46Numero do cartao BOM: 31.04.02926202-6",Recarga Pendente - impossibilidade de credito
 05/02/18 às 12h17,ID: 32814485,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/demora-na-revalidacao_y4JOCLuygMN4Hlaw/, São Paulo - SP,"Gente, é um absurdo o prazo que essa empresa EMTU pede pra revalidar um bilhete estudantil, estou devidamente matriculada, inclusive sou FIES, piora ainda, por ser FIES nem deveria pagar taxa de revalidação, porém paguei, já foi computado no sistema deles é agora tenho que aguardar até 15 dias ÚTEIS?Minhas aulas começam amanhã, estou desde dia 15/1 tentando revalidar essa bosta e nada... entrei não mesma data pra revalidar o bilhete único  meu bilhete já é esta revalidado a tempos...agora vou pra aula como? Andando? Pq dinheiro pra ônibus eu não tenho, favor EMTU, resolva minha situação urgente ou vou perder aula Obrigada",Demora na revalidação
 05/02/18 às 09h58,ID: 32807797,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/demora-para-liberacao_JgLPKZ7ZEug9oFh8/, Itaquaquecetuba - SP,"Bom, liguei na secretaria da faculdade com antecedência para pedir a declaração, paguei o boleto, e o prazo para liberação é muito demorado, já que as minhas aulas voltam dia 5 de fevereiro e, tá previsto a liberação para o dia 23. Isso é um absurdo, já é uma frescura essa empresa e ainda eles fazem isso com os clientes. Tô me sentindo [editado pelo Reclame Aqui]  ainda mais q n é de graça. Errado essa empresa liberar quando lhes convém. EMTU empresa merda",Demora para liberação
 05/02/18 às 08h33,ID: 32805417,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/motorista-joga-onibus-na-calcada_ynTQbhRezT5Wcwtp/, Guarulhos - SP,"todos os dia vou trabalhar caminhando, nunca utilizo o transporte publico, passo numa calçada em frente a um posto de gasolina, onde esse motorista, de aparência moreno, meio gordo, careca de óculos, jogou o veiculo sobre a calçada onde existiam pessoas passando no exato momento que ele fez isso, a calçada é larga e muito longe da rua não havia necessidade dele jogar o ônibus na calçada para ultrapassar os carros que estavam ao lado dele gostaria que fosse tomada as devidas providencias de suas politicas para com esse motorista inegligente, e anti humano, uma pessoa desta totalmente desequilibrada não poderia dirigir um transporte publico colocando em risco a vida dos passageiros e a vida de quem esta andando nas calçadas.",MOTORISTA JOGA ÔNIBUS NA CALÇADA
 05/02/18 às 06h48,ID: 32804627,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/lotacao_ljavz_x1FktoAIJO/, Santa Isabel - SP,"Todos os dias o ônibus expresso sai de Santa Isabel ou do Armênia lotado. Pagamos um absurdo na passagem para ir e voltar de pé, nos pontos de partida o ônibus já saem lotados e já fica uma fila enorme aguardando o próximo horário.Sei que a Emtu é quem regulamenta a empresa Pássaro Marrom então façam o favor de exigir melhorias por parte da empresa, do jeito que está não admitimos ficar é esperamos que o responsável tenha o mínimo de consideração pelo seus usuários e venham verificar o que está ocorrendo e o que os usuários passam todos os dias.",Lotação
 04/02/18 às 13h54,ID: 32796321,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/falta-de-respeito-com-os-usuarios_AeocxYLn78ZQKEDs/, Franco da Rocha - SP,"A EMTU realmente tem um descaso total com seus usuários. Não respeita horários, coloca poucos carros nas linhas, nem um fiscal oferece para informação. Estou falando da Linha 197 TRO (Francisco Morato - Parque Paulista até a Lapa). No site a tabela de horários não vale nada. Acho até que a própria empresa não tem funcionários que saiba ver horas e seus representantes e presidentes também não. Claro que essas pragas não pegam os ônibus que eles administram. Administram igual ao ra... deles. http://www.emtu.sp.gov.br/sistemas/linha/resultado1.htm?pag=buscaempresa.htm&numlinha=30857&tipo=&rua=Para quê colocar uma tabela de horários se não será respeitada o de 12:30 vai sairia às 13:25, que saiu às 13:33... muito bacana. Isso com dois carros no ponto, sendo que tem apenas dois carros na linha. Coitados que espera para fazer o caminho contrário.",Falta de respeito com os usuários!
 02/02/18 às 21h02,ID: 32773083,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/40-minutos-de-fila-e-ainda-ficamos-para-tras-no-terminal-onibus-caindo-aos_1LHg6J0Bl_a32aYD/, Itapecerica da Serra - SP,"Quero informar, que todos os ônibus da linha 237 TRO, estão em péssimas condições, portas com mal funcionamento, letreiros com leds queimados, e sem melhorias... Enquanto outros linhas possuem ar condionado, tomada e um ótimo funcionamento, os ônibus da linha do Jd São Pedro são péssimos em todos os sentidos. Devido e extinção da linha 561 TRO Sto Amaro - São Pedro, os ônibus estão cada vez mais lotados, o bairro esta em expanção com condominios, e nossa linha é a unica que atende ao bairro do Jangadeiro em São Paulo. muitos moradores deste bairro ultilizam nossa linha e vive lotado, o ônibus sai do terminal com as portas abertas, e muita gente fica para trás e ainda tem que esperar por volta de 40 minutos para o próximo ônibus... os intervalos de ônibus são muito grandes e acumula muitas pessoas, deixando o meio de transporte lotado. A População exige melhorias tanto na qualidade dos ônibus, pois pagamos 4,00 um absurdo para ônibus desta qualidade, sendo que ônibus com ar condicionado, carregadores e wi-fi é o mesmo valor, exigimos melhorias também  no intervalo e quantidade dos ônibus pois 40 minutos, é tempo demais para a espera e quando conseguimos entrar é uma lata de sardinha, um descaso com a população... Pedimos a melhoria das paradas de ônibus nos bairros, são descobertas e quando estão cobertas é a mesma coisa que nada, pois sua estrutura não protege de chuvas.",40 Minutos de Fila e ainda Ficamos para trás no Terminal. ÔNIBUS CAINDO AOS PEDAÇOS
 02/02/18 às 19h40,ID: 32771291,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/solicitacao-de-cartao_JpcoAIDeTJMz8ZR9/, Ferraz de Vasconcelos - SP,"Estou tentando solicitar meu cartão bom pelo site , no mesmo informa que caso seja aquisição de cartão, deve-se pular o número do cartão, faço isso e ao finalizar meu cadastro dá erro e pede para informar os 13 números do cartão.",solicitação de cartão
 02/02/18 às 10h32,ID: 32751843,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/atendimento-demora-muito_mpawkglgyWaF--oN/, Poá - SP,liguei no 0800 77 11 800 e fiquei quase 10 minutos na espera até ser atendida. Nem sempre temos todo esse tempo para resolver problemas pendentes no cartão Bom via telefone. Melhorem!,atendimento demora muito
 02/02/18 às 09h37,ID: 32749701,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/motoristas-nao-param-no-ponto_XR4ngKqtCGQl3UtS/, São Paulo - SP,"Todos os dias tenho que pegar o ônibus Jardim Esther linha 107, não tenho outra opção no bairro que resido. Pagamos uma passagem absurda de R$ 4,40 os ônibus são extremamente lotados, sem ar condicionado e os Motoristas no período da manhã não estão parando no Ponto mesmo sendo período ainda de férias escolares. Em período de aula, são extremamente lotados também porem tem um intervalo menor entre a circulação dos ônibus. É um descaso com os passageiros, chega a passar 2, 3 ate 4 ônibus sem que eles parem no ponto porque estão cheios. Ontem dia 01/02/2018 no período da manhã o ônibus estava bem cheio, dei sinal porem ele não parou, passou direto e o ônibus de trás demorou muito para passar e hoje dia 02/02/2018 no período da manhã, também o motorista passou no ponto em que eu estava, dei sinal, ele NÃO estava cheio e ele simplesmente não parou, passou direto de novo. O ônibus de trás realmente não demorou, porem esses minutos entre um e outro fazem totalmente a diferença para os passageiros que dependem de varias conduções para chegarem ate o serviço. No dia de ontem 01/02/2018 eu e meu marido chegamos atrasados no serviço, por questão de 1 minuto perdi o trem expresso na estação de Santo Andre, ou seja qualquer minuto para nos passageiros fazem a diferença. Peço encarecidamente que tenham mais respeito com os passageiros, precisamos de menores intervalos entre os ônibus desta linha e que os motoristas cumpram a sua função em parar nos pontos para pegar os passageiros.",Motoristas não param no Ponto
